File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD21A2_006_LST_Day_1KM_doy2007233_aid0001,LST_Day_1KM,aid0001,2007-08-21,38646.0,291.74,336.52,"(291.74,336.52)",309.5971335,7.110639,50.5611875,314.44,329.84,309.46,291.74,304.14
MYD21A2_006_LST_Day_1KM_doy2007241_aid0001,LST_Day_1KM,aid0001,2007-08-29,38175.0,254.1,329.82,"(254.1,329.82)",308.5035678,7.6529784,58.5680784,314.38,329.82,308.5,285.0,302.38
MYD21A2_006_LST_Day_1KM_doy2007249_aid0001,LST_Day_1KM,aid0001,2007-09-06,38646.0,288.94,324.06,"(288.94,324.06)",303.940429,6.3192679,39.9331467,308.4,322.6,303.69,288.94,298.66
MYD21A2_006_LST_Day_1KM_doy2007257_aid0001,LST_Day_1KM,aid0001,2007-09-14,38646.0,286.62,319.48,"(286.62,319.48)",302.174609,6.1381584,37.676988,306.82,319.48,302.22,286.62,297.36
MYD21A2_006_LST_Day_1KM_doy2007265_aid0001,LST_Day_1KM,aid0001,2007-09-22,38642.0,277.18,313.14,"(277.18,313.14)",295.1172843,5.6806559,32.2698511,299.18,311.1,294.7,279.32,291.18
MYD21A2_006_LST_Day_1KM_doy2007273_aid0001,LST_Day_1KM,aid0001,2007-09-30,38583.0,271.68,310.62,"(271.68,310.62)",292.5820066,5.1485463,26.5075288,296.32,307.38,292.42,277.28,288.7
MYD21A2_006_LST_Day_1KM_doy2007281_aid0001,LST_Day_1KM,aid0001,2007-10-08,38603.0,272.86,306.48,"(272.86,306.48)",294.093886,5.0179296,25.1796174,297.72,306.48,294.44,280.42,290.8
MYD21A2_006_LST_Day_1KM_doy2007289_aid0001,LST_Day_1KM,aid0001,2007-10-16,37155.0,243.94,305.0,"(243.94,305.0)",288.2598993,5.7949815,33.5818105,292.0,302.22,288.96,274.96,285.18
MYD21A2_006_LST_Day_1KM_doy2007297_aid0001,LST_Day_1KM,aid0001,2007-10-24,38037.0,245.24,306.42,"(245.24,306.42)",292.4543818,5.0180029,25.1803531,295.58,304.38,293.22,280.74,289.64
MYD21A2_006_LST_Day_1KM_doy2007305_aid0001,LST_Day_1KM,aid0001,2007-11-01,38131.0,272.58,302.26,"(272.58,302.26)",290.2453206,4.298448,18.476655,292.86,301.0,290.68,279.26,287.42
MYD21A2_006_LST_Day_1KM_doy2007313_aid0001,LST_Day_1KM,aid0001,2007-11-09,37679.0,255.16,300.5,"(255.16,300.5)",285.8846429,4.6301328,21.4381301,288.78,297.72,285.56,273.9,282.82
MYD21A2_006_LST_Day_1KM_doy2007321_aid0001,LST_Day_1KM,aid0001,2007-11-17,37952.0,263.26,297.4,"(263.26,297.4)",283.26997,4.7050128,22.1371458,286.42,295.58,282.62,271.12,280.3
MYD21A2_006_LST_Day_1KM_doy2007329_aid0001,LST_Day_1KM,aid0001,2007-11-25,37390.0,250.54,289.7,"(250.54,289.7)",279.4477684,4.275961,18.2838427,282.64,289.7,279.69,268.32,276.9
MYD21A2_006_LST_Day_1KM_doy2007337_aid0001,LST_Day_1KM,aid0001,2007-12-03,15993.0,245.1,281.74,"(245.1,281.74)",267.8982993,4.7738727,22.789861,271.1,280.2,267.44,255.58,264.88
MYD21A2_006_LST_Day_1KM_doy2007345_aid0001,LST_Day_1KM,aid0001,2007-12-11,32497.0,252.36,286.52,"(252.36,286.52)",268.3001766,3.7498371,14.0612785,270.74,278.52,267.94,257.84,265.54
MYD21A2_006_LST_Day_1KM_doy2007353_aid0001,LST_Day_1KM,aid0001,2007-12-19,27676.0,250.54,284.84,"(250.54,284.84)",266.3298996,5.8576745,34.3123505,270.52,283.76,265.32,250.54,261.675
MYD21A2_006_LST_Day_1KM_doy2007361_aid0001,LST_Day_1KM,aid0001,2007-12-27,22993.0,247.8,277.64,"(247.8,277.64)",264.6739216,4.952828,24.5305056,268.14,277.64,264.5,248.92,260.44
MYD21A2_006_LST_Day_1KM_doy2008001_aid0001,LST_Day_1KM,aid0001,2008-01-01,26167.0,246.34,284.74,"(246.34,284.74)",267.4510857,4.4794545,20.0655123,270.6,279.92,267.3,255.08,264.38
MYD21A2_006_LST_Day_1KM_doy2008009_aid0001,LST_Day_1KM,aid0001,2008-01-09,33942.0,250.3,282.78,"(250.3,282.78)",267.4873508,4.5810977,20.9864559,271.16,282.02,267.86,252.62,263.74
MYD21A2_006_LST_Day_1KM_doy2008017_aid0001,LST_Day_1KM,aid0001,2008-01-17,36164.0,251.46,282.36,"(251.46,282.36)",265.2384067,3.5194701,12.3866696,267.58,274.76,265.12,255.6,262.76
MYD21A2_006_LST_Day_1KM_doy2008025_aid0001,LST_Day_1KM,aid0001,2008-01-25,32457.0,243.1,281.62,"(243.1,281.62)",270.3042974,3.1936505,10.1994035,272.52,278.48,270.84,262.52,268.52
MYD21A2_006_LST_Day_1KM_doy2008033_aid0001,LST_Day_1KM,aid0001,2008-02-02,31390.0,252.26,281.6,"(252.26,281.6)",266.9731819,4.1215614,16.9872687,270.36,280.26,266.76,253.82,263.58
MYD21A2_006_LST_Day_1KM_doy2008041_aid0001,LST_Day_1KM,aid0001,2008-02-10,37912.0,260.12,287.54,"(260.12,287.54)",271.5475185,3.0120144,9.0722306,273.32,279.04,271.28,263.8,269.5
MYD21A2_006_LST_Day_1KM_doy2008049_aid0001,LST_Day_1KM,aid0001,2008-02-18,34007.0,246.6,293.1,"(246.6,293.1)",272.5955621,3.2120744,10.3174218,274.4,279.46,272.54,265.96,271.02
MYD21A2_006_LST_Day_1KM_doy2008057_aid0001,LST_Day_1KM,aid0001,2008-02-26,34530.0,261.48,297.66,"(261.48,297.66)",275.5370814,6.1519569,37.8465731,277.44,286.5,273.48,262.74,271.4
MYD21A2_006_LST_Day_1KM_doy2008065_aid0001,LST_Day_1KM,aid0001,2008-03-05,35699.0,264.58,305.42,"(264.58,305.42)",279.3706233,9.0428292,81.7727601,288.92,305.42,275.0,264.58,272.34
MYD21A2_006_LST_Day_1KM_doy2008073_aid0001,LST_Day_1KM,aid0001,2008-03-13,32288.0,248.7,304.14,"(248.7,304.14)",279.8089978,9.0870696,82.5748346,288.56,304.14,276.52,248.7,272.52
MYD21A2_006_LST_Day_1KM_doy2008081_aid0001,LST_Day_1KM,aid0001,2008-03-21,34494.0,266.46,309.98,"(266.46,309.98)",284.1961031,10.8884334,118.5579827,295.78,309.98,281.18,266.46,274.36
MYD21A2_006_LST_Day_1KM_doy2008089_aid0001,LST_Day_1KM,aid0001,2008-03-29,29476.0,252.76,305.08,"(252.76,305.08)",282.2360368,10.8450928,117.6160368,293.08,305.08,280.78,252.76,272.3
MYD21A2_006_LST_Day_1KM_doy2008097_aid0001,LST_Day_1KM,aid0001,2008-04-06,33703.0,264.6,314.04,"(264.6,314.04)",289.2602095,11.3408604,128.6151157,299.98,314.04,290.14,264.6,277.46
MYD21A2_006_LST_Day_1KM_doy2008105_aid0001,LST_Day_1KM,aid0001,2008-04-14,33573.0,254.96,313.56,"(254.96,313.56)",290.6448307,11.3954791,129.8569443,301.22,313.56,293.62,254.96,278.36
MYD21A2_006_LST_Day_1KM_doy2008113_aid0001,LST_Day_1KM,aid0001,2008-04-22,36095.0,270.32,321.54,"(270.32,321.54)",295.013629,10.7893978,116.4111047,303.4,321.54,298.1,270.32,286.56
MYD21A2_006_LST_Day_1KM_doy2008121_aid0001,LST_Day_1KM,aid0001,2008-04-30,30223.0,254.48,329.48,"(254.48,329.48)",297.322686,9.2075991,84.7798805,304.5,323.7,298.96,272.48,291.68
MYD21A2_006_LST_Day_1KM_doy2008129_aid0001,LST_Day_1KM,aid0001,2008-05-08,35381.0,259.82,315.08,"(259.82,315.08)",296.9026449,8.2327606,67.7783477,303.0,315.08,297.76,277.76,292.9
MYD21A2_006_LST_Day_1KM_doy2008137_aid0001,LST_Day_1KM,aid0001,2008-05-16,38132.0,272.22,328.14,"(272.22,328.14)",305.6318578,10.0545976,101.094933,311.96,328.14,307.44,283.18,300.42
MYD21A2_006_LST_Day_1KM_doy2008145_aid0001,LST_Day_1KM,aid0001,2008-05-24,34959.0,262.72,320.92,"(262.72,320.92)",299.8635018,6.8173628,46.4764354,304.36,317.4,300.04,282.8,295.66
MYD21A2_006_LST_Day_1KM_doy2008153_aid0001,LST_Day_1KM,aid0001,2008-06-01,37695.0,274.78,325.56,"(274.78,325.56)",300.5354593,7.5963926,57.7051811,305.76,320.74,300.18,280.66,295.7
MYD21A2_006_LST_Day_1KM_doy2008161_aid0001,LST_Day_1KM,aid0001,2008-06-09,38598.0,273.06,327.32,"(273.06,327.32)",304.0550614,7.7772837,60.4861425,309.8,326.12,303.2,282.6,298.92
MYD21A2_006_LST_Day_1KM_doy2008169_aid0001,LST_Day_1KM,aid0001,2008-06-17,38612.0,278.7,332.6,"(278.7,332.6)",308.7372496,8.5963159,73.8966474,315.26,332.6,307.74,281.82,301.86
MYD21A2_006_LST_Day_1KM_doy2008177_aid0001,LST_Day_1KM,aid0001,2008-06-25,38646.0,289.34,341.1,"(289.34,341.1)",310.1504238,8.6140588,74.2020082,316.68,336.88,309.2,289.34,302.58
MYD21A2_006_LST_Day_1KM_doy2008185_aid0001,LST_Day_1KM,aid0001,2008-07-03,38645.0,292.44,343.66,"(292.44,343.66)",310.9610289,8.3321343,69.4244625,317.64,338.88,310.4,292.44,303.28
MYD21A2_006_LST_Day_1KM_doy2008193_aid0001,LST_Day_1KM,aid0001,2008-07-11,38639.0,294.48,342.76,"(294.48,342.76)",310.3688972,8.0064222,64.1027965,316.7,336.58,310.1,294.48,303.16
MYD21A2_006_LST_Day_1KM_doy2008201_aid0001,LST_Day_1KM,aid0001,2008-07-19,38646.0,292.38,344.9,"(292.38,344.9)",313.0524955,8.5282228,72.7305847,319.54,340.48,312.67,292.38,305.52
MYD21A2_006_LST_Day_1KM_doy2008209_aid0001,LST_Day_1KM,aid0001,2008-07-27,38646.0,295.28,334.72,"(295.28,334.72)",311.766396,7.8059013,60.9320946,317.88,334.72,311.84,295.28,304.84
MYD21A2_006_LST_Day_1KM_doy2008217_aid0001,LST_Day_1KM,aid0001,2008-08-04,38646.0,289.9,341.04,"(289.9,341.04)",309.9507054,8.2129433,67.4524374,316.2,336.4,309.84,289.9,302.66
MYD21A2_006_LST_Day_1KM_doy2008225_aid0001,LST_Day_1KM,aid0001,2008-08-12,38646.0,292.08,333.42,"(292.08,333.42)",309.5683222,7.9133708,62.6214378,315.62,333.42,309.34,292.08,302.76
MYD21A2_006_LST_Day_1KM_doy2008233_aid0001,LST_Day_1KM,aid0001,2008-08-20,38646.0,292.76,335.18,"(292.76,335.18)",310.0303271,7.4420326,55.3838495,315.62,330.92,310.16,292.76,303.92
MYD21A2_006_LST_Day_1KM_doy2008241_aid0001,LST_Day_1KM,aid0001,2008-08-28,38646.0,288.18,319.1,"(288.18,319.1)",302.8339337,6.0103327,36.1240991,307.54,319.1,302.78,288.18,297.6
MYD21A2_006_LST_Day_1KM_doy2008249_aid0001,LST_Day_1KM,aid0001,2008-09-05,38646.0,286.18,320.66,"(286.18,320.66)",301.5174559,6.6463035,44.1733507,306.78,320.66,301.54,286.18,295.74
MYD21A2_006_LST_Day_1KM_doy2008257_aid0001,LST_Day_1KM,aid0001,2008-09-13,38646.0,281.42,322.4,"(281.42,322.4)",303.8273757,6.8698508,47.1948502,309.14,322.4,303.97,281.42,297.92
MYD21A2_006_LST_Day_1KM_doy2008265_aid0001,LST_Day_1KM,aid0001,2008-09-21,38646.0,278.1,322.82,"(278.1,322.82)",301.4562232,6.4607162,41.7408536,306.48,319.78,301.44,281.76,296.34
MYD21A2_006_LST_Day_1KM_doy2008273_aid0001,LST_Day_1KM,aid0001,2008-09-29,37209.0,259.0,319.3,"(259.0,319.3)",300.8498745,7.6109051,57.9258767,306.44,319.3,301.62,279.02,295.46
MYD21A2_006_LST_Day_1KM_doy2008281_aid0001,LST_Day_1KM,aid0001,2008-10-07,38517.0,266.04,306.26,"(266.04,306.26)",291.3855098,4.9433476,24.436686,295.08,305.52,291.12,277.54,288.06
MYD21A2_006_LST_Day_1KM_doy2008289_aid0001,LST_Day_1KM,aid0001,2008-10-15,38582.0,272.42,305.62,"(272.42,305.62)",292.3649733,5.188553,26.9210825,296.58,305.62,292.1,276.68,288.52
MYD21A2_006_LST_Day_1KM_doy2008297_aid0001,LST_Day_1KM,aid0001,2008-10-23,38394.0,279.68,306.84,"(279.68,306.84)",294.3683711,4.7246633,22.3224433,297.58,306.78,295.04,282.18,291.42
MYD21A2_006_LST_Day_1KM_doy2008305_aid0001,LST_Day_1KM,aid0001,2008-10-31,20291.0,234.8,304.78,"(234.8,304.78)",280.9804662,9.6631529,93.3765245,286.14,297.5,283.32,267.2,278.56
MYD21A2_006_LST_Day_1KM_doy2008313_aid0001,LST_Day_1KM,aid0001,2008-11-08,36708.0,260.36,293.08,"(260.36,293.08)",281.6934777,4.1857263,17.5203047,284.72,291.04,282.2,273.28,280.14
MYD21A2_006_LST_Day_1KM_doy2008321_aid0001,LST_Day_1KM,aid0001,2008-11-16,37690.0,267.16,297.8,"(267.16,297.8)",284.8460547,4.438609,19.7012496,287.82,296.22,285.42,273.78,282.2
MYD21A2_006_LST_Day_1KM_doy2008329_aid0001,LST_Day_1KM,aid0001,2008-11-24,36733.0,266.48,296.98,"(266.48,296.98)",283.2543457,3.7727937,14.2339721,285.84,292.96,283.86,273.94,281.08
MYD21A2_006_LST_Day_1KM_doy2008337_aid0001,LST_Day_1KM,aid0001,2008-12-02,33505.0,244.78,291.86,"(244.78,291.86)",280.197435,4.6168873,21.3156487,283.56,291.08,280.56,269.82,278.06
MYD21A2_006_LST_Day_1KM_doy2008345_aid0001,LST_Day_1KM,aid0001,2008-12-10,34691.0,244.88,288.94,"(244.88,288.94)",273.3349226,6.5870757,43.3895662,277.9,288.94,274.68,255.5,268.94
MYD21A2_006_LST_Day_1KM_doy2008353_aid0001,LST_Day_1KM,aid0001,2008-12-18,17752.0,245.46,280.72,"(245.46,280.72)",266.9381444,4.3761324,19.1505344,269.425,276.88,266.24,256.92,264.42
MYD21A2_006_LST_Day_1KM_doy2008361_aid0001,LST_Day_1KM,aid0001,2008-12-26,36512.0,256.02,277.18,"(256.02,277.18)",270.1887462,2.7993151,7.836165,272.48,277.18,270.18,261.8,268.2
MYD21A2_006_LST_Day_1KM_doy2009001_aid0001,LST_Day_1KM,aid0001,2009-01-01,37276.0,249.82,281.38,"(249.82,281.38)",266.3060425,4.6536187,21.6561666,268.94,276.2,266.52,256.84,264.1
MYD21A2_006_LST_Day_1KM_doy2009009_aid0001,LST_Day_1KM,aid0001,2009-01-09,35876.0,263.5,286.18,"(263.5,286.18)",272.7077935,2.4676752,6.0894207,273.94,278.16,272.48,266.9,271.12
MYD21A2_006_LST_Day_1KM_doy2009017_aid0001,LST_Day_1KM,aid0001,2009-01-17,30901.0,262.12,288.38,"(262.12,288.38)",273.6033649,2.7076599,7.3314222,275.14,279.96,273.66,267.1,271.92
MYD21A2_006_LST_Day_1KM_doy2009025_aid0001,LST_Day_1KM,aid0001,2009-01-25,36409.0,258.48,287.48,"(258.48,287.48)",270.7467901,3.783754,14.3167942,272.72,279.5,270.24,261.5,268.2
MYD21A2_006_LST_Day_1KM_doy2009033_aid0001,LST_Day_1KM,aid0001,2009-02-02,30327.0,252.54,290.44,"(252.54,290.44)",274.9627098,4.0779125,16.6293705,275.9,280.76,273.98,267.8,272.66
MYD21A2_006_LST_Day_1KM_doy2009041_aid0001,LST_Day_1KM,aid0001,2009-02-10,21797.0,244.58,284.42,"(244.58,284.42)",268.8154296,4.5001374,20.2512364,271.68,280.0,268.7,257.78,266.12
MYD21A2_006_LST_Day_1KM_doy2009049_aid0001,LST_Day_1KM,aid0001,2009-02-18,35360.0,263.22,301.38,"(263.22,301.38)",276.4096963,6.855053,46.9917517,277.78,286.48,273.78,263.68,271.98
MYD21A2_006_LST_Day_1KM_doy2009057_aid0001,LST_Day_1KM,aid0001,2009-02-26,25797.0,251.86,302.24,"(251.86,302.24)",280.4950103,8.8879239,78.9951915,288.92,302.24,278.22,251.86,273.38
MYD21A2_006_LST_Day_1KM_doy2009065_aid0001,LST_Day_1KM,aid0001,2009-03-06,32053.0,257.96,298.66,"(257.96,298.66)",279.2958163,8.0977793,65.5740289,287.28,298.66,277.48,257.96,272.32
MYD21A2_006_LST_Day_1KM_doy2009073_aid0001,LST_Day_1KM,aid0001,2009-03-14,35372.0,268.58,308.9,"(268.58,308.9)",288.943604,10.0193097,100.3865675,297.94,308.9,291.18,268.58,277.98
MYD21A2_006_LST_Day_1KM_doy2009081_aid0001,LST_Day_1KM,aid0001,2009-03-22,26478.0,252.26,309.48,"(252.26,309.48)",282.9045683,11.4732781,131.6361101,293.7,309.48,279.92,252.26,273.8
MYD21A2_006_LST_Day_1KM_doy2009089_aid0001,LST_Day_1KM,aid0001,2009-03-30,35343.0,254.48,313.24,"(254.48,313.24)",284.6184297,11.3259943,128.2781461,295.14,313.24,281.42,254.48,274.04
MYD21A2_006_LST_Day_1KM_doy2009097_aid0001,LST_Day_1KM,aid0001,2009-04-07,31709.0,270.94,310.84,"(270.94,310.84)",290.7725024,9.5525616,91.2514329,298.9,310.84,293.18,270.94,281.4
MYD21A2_006_LST_Day_1KM_doy2009105_aid0001,LST_Day_1KM,aid0001,2009-04-15,37736.0,269.14,313.5,"(269.14,313.5)",295.7515264,9.5230196,90.687903,302.62,313.5,298.8,273.1,290.78
MYD21A2_006_LST_Day_1KM_doy2009113_aid0001,LST_Day_1KM,aid0001,2009-04-23,35741.0,254.42,313.28,"(254.42,313.28)",293.4382558,8.2884795,68.6988926,299.2,313.28,294.78,274.16,289.18
MYD21A2_006_LST_Day_1KM_doy2009121_aid0001,LST_Day_1KM,aid0001,2009-05-01,37290.0,264.54,315.44,"(264.54,315.44)",296.7565556,7.8462933,61.5643186,301.72,314.58,297.68,280.02,293.04
MYD21A2_006_LST_Day_1KM_doy2009129_aid0001,LST_Day_1KM,aid0001,2009-05-09,37602.0,271.94,315.96,"(271.94,315.96)",297.3253492,7.1550185,51.1942895,301.62,313.16,298.08,282.38,293.92
MYD21A2_006_LST_Day_1KM_doy2009137_aid0001,LST_Day_1KM,aid0001,2009-05-17,38473.0,275.38,327.34,"(275.38,327.34)",305.592914,7.9706864,63.5318415,310.78,324.1,306.6,288.58,301.9
MYD21A2_006_LST_Day_1KM_doy2009145_aid0001,LST_Day_1KM,aid0001,2009-05-25,34823.0,232.34,327.74,"(232.34,327.74)",303.0476926,8.0135868,64.2175732,308.94,325.88,302.56,280.0,297.36
MYD21A2_006_LST_Day_1KM_doy2009153_aid0001,LST_Day_1KM,aid0001,2009-06-02,28595.0,262.52,331.14,"(262.52,331.14)",297.3325518,7.4992149,56.2382247,302.12,317.12,296.28,277.22,292.12
MYD21A2_006_LST_Day_1KM_doy2009161_aid0001,LST_Day_1KM,aid0001,2009-06-10,25611.0,246.8,320.94,"(246.8,320.94)",297.6545234,6.9824304,48.7543339,302.2,315.34,297.18,280.4,293.44
MYD21A2_006_LST_Day_1KM_doy2009169_aid0001,LST_Day_1KM,aid0001,2009-06-18,38633.0,281.86,323.88,"(281.86,323.88)",302.085384,6.3554497,40.3917406,307.02,321.84,300.78,281.86,296.92
MYD21A2_006_LST_Day_1KM_doy2009177_aid0001,LST_Day_1KM,aid0001,2009-06-26,38642.0,287.48,329.1,"(287.48,329.1)",305.598541,7.5329622,56.7455197,311.58,329.1,304.3,287.48,299.0
MYD21A2_006_LST_Day_1KM_doy2009185_aid0001,LST_Day_1KM,aid0001,2009-07-04,38646.0,291.76,332.2,"(291.76,332.2)",307.3834958,8.4476596,71.3629531,314.1,332.2,305.74,291.76,299.88
MYD21A2_006_LST_Day_1KM_doy2009193_aid0001,LST_Day_1KM,aid0001,2009-07-12,38646.0,294.08,334.46,"(294.08,334.46)",309.7813487,8.3963976,70.4994925,316.24,334.46,308.84,294.08,302.28
MYD21A2_006_LST_Day_1KM_doy2009201_aid0001,LST_Day_1KM,aid0001,2009-07-20,38646.0,290.76,339.56,"(290.76,339.56)",310.5725193,8.2976092,68.8503185,317.3,336.12,309.72,290.76,303.2
MYD21A2_006_LST_Day_1KM_doy2009209_aid0001,LST_Day_1KM,aid0001,2009-07-28,38646.0,288.7,332.78,"(288.7,332.78)",308.3255121,8.0422932,64.6784805,314.62,332.78,307.5,288.7,301.38
MYD21A2_006_LST_Day_1KM_doy2009217_aid0001,LST_Day_1KM,aid0001,2009-08-05,38645.0,285.32,330.84,"(285.32,330.84)",306.7059097,7.7584851,60.1940911,312.88,330.84,306.48,285.32,299.88
MYD21A2_006_LST_Day_1KM_doy2009225_aid0001,LST_Day_1KM,aid0001,2009-08-13,38646.0,287.44,327.32,"(287.44,327.32)",305.7591425,7.6407063,58.3803926,311.18,327.32,304.96,287.44,299.1
MYD21A2_006_LST_Day_1KM_doy2009233_aid0001,LST_Day_1KM,aid0001,2009-08-21,38634.0,286.34,333.46,"(286.34,333.46)",306.6924812,7.1554745,51.2008151,312.14,328.78,306.66,286.34,300.76
MYD21A2_006_LST_Day_1KM_doy2009241_aid0001,LST_Day_1KM,aid0001,2009-08-29,38632.0,283.84,334.38,"(283.84,334.38)",307.7766644,6.8962155,47.5577876,313.24,328.94,307.86,285.82,302.0
MYD21A2_006_LST_Day_1KM_doy2009249_aid0001,LST_Day_1KM,aid0001,2009-09-06,38645.0,291.3,325.1,"(291.3,325.1)",306.2276077,6.7558973,45.6421487,311.1,325.1,306.22,291.3,300.68
MYD21A2_006_LST_Day_1KM_doy2009257_aid0001,LST_Day_1KM,aid0001,2009-09-14,38646.0,263.54,317.84,"(263.54,317.84)",300.0266206,7.3789041,54.4482264,305.88,317.84,299.88,280.14,295.54
MYD21A2_006_LST_Day_1KM_doy2009265_aid0001,LST_Day_1KM,aid0001,2009-09-22,38646.0,289.64,319.68,"(289.64,319.68)",303.2308881,6.1263151,37.5317372,307.86,319.68,303.18,289.64,298.26
MYD21A2_006_LST_Day_1KM_doy2009273_aid0001,LST_Day_1KM,aid0001,2009-09-30,38007.0,255.5,304.36,"(255.5,304.36)",289.7082269,6.0383845,36.4620869,294.12,304.36,289.38,274.42,286.24
MYD21A2_006_LST_Day_1KM_doy2009281_aid0001,LST_Day_1KM,aid0001,2009-10-08,35476.0,271.26,306.78,"(271.26,306.78)",290.6008924,6.1525172,37.8534684,295.745,306.78,289.64,272.66,286.4
MYD21A2_006_LST_Day_1KM_doy2009289_aid0001,LST_Day_1KM,aid0001,2009-10-16,38534.0,274.24,329.1,"(274.24,329.1)",292.4642523,4.9195424,24.2018977,295.94,306.36,292.5,278.54,288.98
MYD21A2_006_LST_Day_1KM_doy2009297_aid0001,LST_Day_1KM,aid0001,2009-10-24,35322.0,240.42,301.58,"(240.42,301.58)",285.5711013,5.9406897,35.2917945,289.64,300.52,285.52,271.24,282.28
MYD21A2_006_LST_Day_1KM_doy2009305_aid0001,LST_Day_1KM,aid0001,2009-11-01,38229.0,269.84,306.58,"(269.84,306.58)",289.7705035,4.856436,23.5849705,293.1,302.26,290.18,276.6,286.5
MYD21A2_006_LST_Day_1KM_doy2009313_aid0001,LST_Day_1KM,aid0001,2009-11-09,34240.0,249.46,295.2,"(249.46,295.2)",281.0434124,5.3734486,28.87395,284.8,294.44,281.32,268.5,278.28
MYD21A2_006_LST_Day_1KM_doy2009321_aid0001,LST_Day_1KM,aid0001,2009-11-17,35346.0,254.36,291.86,"(254.36,291.86)",280.4874764,4.226334,17.861899,283.64,291.74,280.6,270.04,278.2
MYD21A2_006_LST_Day_1KM_doy2009329_aid0001,LST_Day_1KM,aid0001,2009-11-25,36542.0,261.9,290.8,"(261.9,290.8)",279.2513842,3.6140494,13.0613529,281.98,289.22,279.02,269.88,277.14
MYD21A2_006_LST_Day_1KM_doy2009337_aid0001,LST_Day_1KM,aid0001,2009-12-03,36232.0,250.98,285.58,"(250.98,285.58)",270.4108711,4.6888941,21.9857276,273.6,282.18,270.92,258.5,267.56
MYD21A2_006_LST_Day_1KM_doy2009345_aid0001,LST_Day_1KM,aid0001,2009-12-11,33093.0,255.12,281.64,"(255.12,281.64)",271.213708,2.8804588,8.2970427,273.18,278.72,271.5,263.94,269.48
MYD21A2_006_LST_Day_1KM_doy2009353_aid0001,LST_Day_1KM,aid0001,2009-12-19,28700.0,249.48,274.4,"(249.48,274.4)",266.1374544,3.0143496,9.0863036,267.94,273.82,266.1,258.14,264.0
MYD21A2_006_LST_Day_1KM_doy2009361_aid0001,LST_Day_1KM,aid0001,2009-12-27,29260.0,252.7,273.26,"(252.7,273.26)",266.2149515,2.4199554,5.856184,267.66,271.98,266.24,260.46,264.78
MYD21A2_006_LST_Day_1KM_doy2010001_aid0001,LST_Day_1KM,aid0001,2010-01-01,32485.0,258.94,278.48,"(258.94,278.48)",269.3757507,2.7233984,7.4168986,271.4,277.24,269.46,261.6,267.48
MYD21A2_006_LST_Day_1KM_doy2010009_aid0001,LST_Day_1KM,aid0001,2010-01-09,30534.0,260.5,281.94,"(260.5,281.94)",271.8090417,1.6077391,2.584825,272.84,275.78,271.94,267.94,270.88
MYD21A2_006_LST_Day_1KM_doy2010017_aid0001,LST_Day_1KM,aid0001,2010-01-17,26569.0,251.96,286.8,"(251.96,286.8)",272.5702646,3.1625156,10.0015046,274.26,279.5,272.6,265.52,270.76
MYD21A2_006_LST_Day_1KM_doy2010025_aid0001,LST_Day_1KM,aid0001,2010-01-25,31905.0,260.72,288.68,"(260.72,288.68)",272.4109237,4.4553333,19.8499946,274.58,282.46,271.36,261.48,269.32
MYD21A2_006_LST_Day_1KM_doy2010033_aid0001,LST_Day_1KM,aid0001,2010-02-02,30283.0,258.76,292.54,"(258.76,292.54)",273.3448641,5.9350817,35.2251951,276.09,286.72,271.9,258.76,269.0
MYD21A2_006_LST_Day_1KM_doy2010041_aid0001,LST_Day_1KM,aid0001,2010-02-10,16109.0,255.8,379.16,"(255.8,379.16)",274.8997554,6.9664608,48.5315765,277.76,288.04,273.0,260.84,270.9
MYD21A2_006_LST_Day_1KM_doy2010049_aid0001,LST_Day_1KM,aid0001,2010-02-18,27012.0,251.72,292.76,"(251.72,292.76)",272.4804013,7.044162,49.6202187,277.92,292.76,269.9,251.72,267.4
MYD21A2_006_LST_Day_1KM_doy2010057_aid0001,LST_Day_1KM,aid0001,2010-02-26,28715.0,258.86,301.04,"(258.86,301.04)",280.0812843,7.8191449,61.1390272,287.64,301.04,277.14,258.86,273.94
MYD21A2_006_LST_Day_1KM_doy2010065_aid0001,LST_Day_1KM,aid0001,2010-03-06,22012.0,253.38,303.88,"(253.38,303.88)",278.8055942,8.1784046,66.8863011,284.8,302.62,276.22,255.18,272.88
MYD21A2_006_LST_Day_1KM_doy2010073_aid0001,LST_Day_1KM,aid0001,2010-03-14,30826.0,252.58,302.48,"(252.58,302.48)",283.6631435,9.0374435,81.6753842,293.02,302.48,281.06,252.58,275.44
MYD21A2_006_LST_Day_1KM_doy2010081_aid0001,LST_Day_1KM,aid0001,2010-03-22,28958.0,251.3,307.04,"(251.3,307.04)",286.797533,10.3486094,107.0937164,296.38,307.04,289.23,251.3,275.74
MYD21A2_006_LST_Day_1KM_doy2010089_aid0001,LST_Day_1KM,aid0001,2010-03-30,9054.0,253.94,292.34,"(253.94,292.34)",275.125867,5.7703749,33.2972265,279.68,292.34,272.72,257.62,270.68
MYD21A2_006_LST_Day_1KM_doy2010097_aid0001,LST_Day_1KM,aid0001,2010-04-07,36733.0,268.6,307.6,"(268.6,307.6)",285.2106003,10.1999302,104.0385753,295.78,307.6,283.38,268.6,275.14
